StartDate,EndDate,Progress,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q134,Q138,Q140,Q85,Q224_1,Q224_2,Q224_3,Q227,Q252,Q253_1,Q253_2,Q253_3,Q230,Q256,Q257_1,Q257_2,Q257_3,Q231,Q260,Q261_1,Q261_2,Q261_3,Q232,Q268,Q269_1,Q269_2,Q269_3,Q228,Q272,Q273_1,Q273_2,Q273_3,Q235,Q276,Q277_1,Q277_2,Q277_3,Q236,Q280,Q281_1,Q281_2,Q281_3,Q237,Q292,Q293_1,Q293_2,Q293_3,Q229,Q296,Q297_1,Q297_2,Q297_3,Q239,Q300,Q301_1,Q301_2,Q301_3,Q240,Q304,Q305_1,Q305_2,Q305_3,Q241,Q178_1,Q178_2,Q178_3,Q178_4,Q178_5,Q242,RandomID
3/8/2021 11:01,3/8/2021 11:22,100,TRUE,3/8/2021 11:22,R_3q7HEYd3FzB883D,,,,,anonymous,EN,29,Male,White,Someone came across a gardening/etc. website regarding vegetables/plants and was asking a question regarding how one could optimally grow tomatoes indoors in Winter.,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,"Someone at a school is interested in buying some hobbyist computers for research, and were inquiring about if a third-party knew of any discounts for such.",Somewhat agree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,"A company manager is interested in buying in to one-time or possible ongoing purchases of stationery from a supplier they found online. The manager is interested in pricing, what can be offered, etc.",Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,"A person in the sciences is interested in hobbyist/experimental routes, and wants to purchase a kit from another person for $799 that enables them to further experiment/test stuff out. The person inquires about delivery time, order info, etc.",Somewhat agree,Somewhat agree,Somewhat agree,I am not sure but it seems right,"A college graduate is interested in inviting another party, also expressing that gifts need not be brought or such.",Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,I sometimes invite people or receive invitations to parties,"A person wants to meet up with someone to invite them to their birthday party they're hosting. The person does not seem to know the other party too well, but nonetheless is fine with inviting them/their brother/etc.",Somewhat agree,Somewhat agree,Neither agree nor disagree,I often invite people or receive invitations to parties,A person is inquiring about buying in to an early market stock. There is addressing over invitations toward a fundraiser event -- and eagerness for another's arrival due to their being an early investor.,Somewhat agree,Somewhat agree,Somewhat agree,I sometimes invite people or receive invitations to parties,"A couple are throwing their anniversary party, and wanted to invite another party to attend, including the other party's father, likely due to the possibility of them knowing others there.",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,"A dog named Spot died recently. Some concern is shown along with memories of the dog and Dave himself, shared with the three.",Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,"A pet rabbit that was ill or sick has died recently. There is forgiveness/care shown for the passed rabbit, acknowledging his suffering is gone.",Somewhat agree,Somewhat agree,Strongly agree,I do not have a pet but often encounter one,"Someone is showing comfort to another whose cat died recently. They express closeness and care with the cat in question who had passed, suggesting they understand and had a bond/likeness.",Somewhat agree,Somewhat agree,Somewhat agree,I help look after pet(s) occasionaly,"A dog has died, which added to the burden of an already stressed person whom interacted with the passed one. Concern is shown toward this loss, along with moral support.",Somewhat agree,Somewhat agree,Somewhat agree,I help look after pet(s) occasionaly,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,26134
3/8/2021 11:19,3/8/2021 11:34,100,TRUE,3/8/2021 11:34,R_2YSu02NLPx5gym4,,,,,anonymous,EN,59,Male,White,Drew is looking for tips on growing tomatoes indoors.,Somewhat agree,Strongly agree,Somewhat disagree,I know this is true,Charlie wants to buy a few Raspberry Pies for a school project.,Somewhat agree,Strongly disagree,Strongly disagree,I know this is true,London is interested in finding new suppliers for stationery products.,Somewhat disagree,Somewhat agree,Somewhat agree,I am not sure but it seems right,Kyle wants to buy an Advanced Kit and has some questions about it.,Somewhat agree,Strongly agree,Strongly disagree,I know this is true,Sage is asking Alex to come to her party.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Bailey is asking Jules to his birthday party.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Arden is asking Riley to a fundraiser party.,Somewhat agree,Somewhat agree,Strongly disagree,I rarely invite people or receive invitations to parties,Rory is asking his parents to a party on a boat.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Quinn is comforting Eliott after Elliott's pet Spot died.,Somewhat agree,Strongly agree,Somewhat agree,I am a long time pet owner,Dave is expressing his condolences over the death of Maddie's rabbit.,Strongly disagree,Somewhat disagree,Strongly disagree,I am a long time pet owner,"John is expressing his condolences over the death of Angie's cat, Fluffy.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is expressing his condolences over the death of Maddie's dog.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Somewhat agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly disagree,The following email was written by [name] with the help of a smart autocomplete system,94788
3/8/2021 11:25,3/8/2021 11:36,100,TRUE,3/8/2021 11:36,R_NW3cBMXN9vXEs2R,,,,,anonymous,EN,46,Male,White,Growing maters inside in winter,Neither agree nor disagree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Student discounts on rasberry Pis,Somewhat agree,Neither agree nor disagree,Strongly disagree,I am not sure but it seems right,Looking for a new stationary supplier,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,The delivery of a biohacking kit,Strongly agree,Neither agree nor disagree,Strongly disagree,I know this is true,college grad party,Strongly agree,Strongly agree,Strongly disagree,I never invite people or receive invitations to parties,Bailey';s birthday and if Jules will come,Strongly agree,Strongly agree,Strongly disagree,I never invite people or receive invitations to parties,Party for early investers,Strongly agree,Strongly agree,Strongly disagree,I never invite people or receive invitations to parties,Rory and Catherines anniversary party,Strongly agree,Strongly agree,Strongly disagree,I never invite people or receive invitations to parties,Elliots dog dying,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,The death of Maddie's pet rabbit,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Angie's cat dying,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Maddies dog dying,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,The following email was written by [name] with the help of a smart autocomplete system,91772
3/8/2021 11:36,3/8/2021 11:47,100,TRUE,3/8/2021 11:47,R_3fOGFv7GObXbYKP,,,,,anonymous,EN,37,Male,White,Asking about tomatoes,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,Wants to buy a product at discount,Somewhat agree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,Velocity is looking for a supplier,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,A person wants to buy a kit,Strongly agree,Somewhat disagree,Neither agree nor disagree,I am not sure but it seems right,I am invited to a graduation party,Somewhat agree,Somewhat agree,Strongly disagree,I sometimes invite people or receive invitations to parties,I am invited to a birthday party,Somewhat agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,I am invited to a fundraiser,Somewhat agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,I am invited to a part,Somewhat agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Condolences for Spot,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Condolences for rabbit,Strongly agree,Strongly agree,Somewhat agree,I am a long time pet owner,Condolences for cat,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Condolences for dog,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,44751
3/8/2021 11:30,3/8/2021 11:50,100,TRUE,3/8/2021 11:50,R_BVx29JkeahlQE37,,,,,anonymous,EN,68,Female,White,drew asks a website questions about growing tomatoes inside in the winter.,Somewhat agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,student is looking for discount on a product used for research,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,I am not sure,velocity is looking for a new supplier for their stationery line,Somewhat agree,Somewhat disagree,Somewhat disagree,I am not sure but it seems right,a hobbyist biohacker want to buy items from a company and asks several questions about delivery and returns.,Strongly agree,Strongly agree,Strongly disagree,I am not sure but it seems right,a graduation from college party alex is invited to.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,jules received a birthday party invite.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,riley receives an invite to a fundraiser completion party,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,a son sends his parents an anniversary party invite.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,elliot receives condolences over the loss of his dog Spot.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,maddie receives condolences from a friend over the death of her rabbit.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"angie receives condolences from a friend over the loss of her cat, fluffy.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,maddie receives a condolence letter over the recent loss of her dog.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,12371
3/8/2021 11:42,3/8/2021 12:05,100,TRUE,3/8/2021 12:05,R_3M0zgi0fWIZh2H9,,,,,anonymous,EN,43,Female,White,Drew was inquiring about how to grow tomatoes inside an apartment during the winter months. They asked if a special grow light would be needed.,Neither agree nor disagree,Strongly agree,Somewhat disagree,I know this is true,They are asking about any student discounts for buying a couple of Raspberry Pi's for a project they are doing for class.,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,I am not sure but it seems right,A company is looking for a new vendor for their stationery supplies for their office. They are asking me about bulk pricing for supplies for them and what we could supply them.,Somewhat agree,Neither agree nor disagree,Somewhat agree,I am not sure but it seems right,"Kyle would like to order the Advanced Kit for $799, which he saw in a Netflix documentary. ",Neither agree nor disagree,Strongly agree,Neither agree nor disagree,I am not sure,Sage is having a graduation party and wanted to invite me to the beach house where she is having it.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,"My friend is having her birthday party this weekend and she was inviting me to come, along with my brother.",Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,The person was asking if I was able to buy shares of the Snowflake company stock when it was offered. They are also having a party for the completion of their fundraiser and wanted to invite me to that.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,"Rory is having an anniversary party next week on their boat and wanted to invite me, and make sure that the time and date work well for me.",Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,"My ped Spot died and Quinn was offering condolences on his passing, along with sharing some photos he has of Spot playing fetch with Jimmy.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Dave was expressing condolences over the loss of my rabbit who died. He was remembering good times with the pet.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,John is expressing condolences over the loss of my cat who died last week.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon was expressing condolences over the loss of my dog who died last week. He is offering a shoulder if I need to talk to him about my loss.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,The following email was written by [name] with the help of a smart autocomplete system,26349
3/8/2021 11:50,3/8/2021 12:11,100,TRUE,3/8/2021 12:11,R_2VDVTdRTA1PkHWf,,,,,anonymous,EN,44,Male,Black or African American,The email is asking advice for growing tomatoes indoors.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,This email about a student seeking information about a raspberry pis.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,This email is about a company seeking information from a supplier.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,The email is about buying a product from a company and the delivery time for that product.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,It is an invitation to a graduation party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,It is an invitation to a birthday party.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,It is an invitation to a company party.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,It is an invitation to an anniversary party on a boat.,Strongly agree,Strongly agree,Somewhat disagree,I rarely invite people or receive invitations to parties,The email is offer condolence about a dead pet.,Somewhat agree,Strongly agree,Strongly agree,I do not have a pet but often encounter one,The email is offering condolence for a dead pet.,Strongly agree,Strongly agree,Strongly agree,I do not have a pet but often encounter one,This email is about offering condolence about a dead pet.,Strongly agree,Strongly agree,Strongly agree,I do not have a pet but often encounter one,This email is about offering condolences due to a dead pet.,Strongly agree,Strongly agree,Strongly agree,I do not have a pet but often encounter one,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,68588
3/8/2021 11:39,3/8/2021 11:59,100,TRUE,3/8/2021 12:14,R_3rYxSRAs2xzhPFD,,,,,anonymous,EN,38,Female,White,Drew is emailing about his question on growing tomatoes inside during the winter.,Neither agree nor disagree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Charlie is asking about student discounts in order to buy something for a research project.,Somewhat agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Velocity's branch manager is looking for different suppliers and is interested in what I offer.,Somewhat agree,Somewhat disagree,Strongly disagree,I am not sure but it seems right,"Kyle wants to buy an item, but is interested in knowing the estimated time of delivery.",Somewhat agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Sage is inviting Alex to a gathering to celebrate graduating college.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Bailey is inviting Jules to come to his birthday party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Arden is inviting Riley to a fundraiser and giving them information about it.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Rory is having a party and wants to know if Mum can attend.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Quinn is sending condolences over the loss of Spot and letting Elliot know that they have images to share of the pet.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Dave is emailing Maddie about the loss of her rabbit and sending his condolences.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"John was offering his condolences to Angie since her cat, Fluffy, died.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is offering his condolences and friendliness to Maddie since her dog passed away.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,The following email was written by [name] with the help of a smart autocomplete system,82770
3/8/2021 12:06,3/8/2021 12:22,100,TRUE,3/8/2021 12:22,R_DJ3NujdexyW8UxP,,,,,anonymous,EN,31,Male,White,Drew is asking how to grow tomatoes in an apartment during the winter.,Neither agree nor disagree,Somewhat agree,Strongly disagree,I am not sure but it seems right,"Charlie is a student that wants to buy Raspberry Pis, and wants to know if I offer discounts. ",Strongly agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,"London from Velocity, Inc is asking if our company can supply them with stationery products, and is giving an idea on the sorts of things they need.",Somewhat agree,Strongly agree,Somewhat agree,I am not sure but it seems right,Kyle wants to buy a gene editing device from my company and is wondering about delivery time.,Somewhat agree,Strongly agree,Neither agree nor disagree,I am not sure but it seems right,"Sage is inviting me to their rainforest themed college graduation party at their beach house, and asking me not to bring any gifts.",Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,"Bailey is inviting me to their birthday part this weekend, and is letting me know it's fine if I come late. They also said I can bring my brother.",Strongly agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,"Arden asked if I was able to buy in for the Snowflake IPO, and wanted to know if I could come to a fundraiser party they're having, as I was an early investor.",Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Rory is inviting me to an anniversary party for himself and Catherine on their boat next Friday.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,"My friend is consoling me about the death of Spot, and talking about how they enjoy the memories of him.",Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Dave was sending his condolences about the death of my rabbit.,Somewhat agree,Strongly agree,Somewhat agree,I am a long time pet owner,"John is saying that they're sorry to hear about the death of my cat Fluffy, and trying to console me.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,My friend is consoling me about the death of my dog.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,84302
3/8/2021 12:12,3/8/2021 12:23,100,TRUE,3/8/2021 12:23,R_1F5Fy8qpLYvwHN9,,,,,anonymous,EN,45,Female,White,Drew wants help with growing tomatoes indoors in winter.,Neither agree nor disagree,Somewhat agree,Strongly disagree,I am not sure but it seems right,Charlie is looking to get a student discount on Raspberry Pis.,Strongly disagree,Strongly disagree,Strongly disagree,I know this is wrong,"London is looking for a new vendor to use for stationery products for Velocity, Inc.",Somewhat agree,Somewhat agree,Strongly disagree,I know this is true,Kyle wanted details about a product that he wanted to order.,Somewhat agree,Strongly agree,Strongly disagree,I am not sure but it seems right,Sage is inviting Alex to a graduation party.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Bailey is inviting Jules and her brother to her birthday party.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Arden is inviting Riley to speak at a fundraiser completion party.,Somewhat agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Rory is inviting his mom to an anniversary party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,"Quinn is expressing sorrow for the loss of Elliot's dog, Spot.",Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Dave is expressing condolences on the loss of Maddie's rabbit.,Somewhat disagree,Somewhat disagree,Somewhat disagree,I am a long time pet owner,John is expressing sympathy to Angie for the loss of her cat.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,"Jon is concerned for his friend, Maddie who lost her dog.",Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,The following email was written by [name] with the help of a smart autocomplete system,65447
3/8/2021 12:51,3/8/2021 13:03,100,TRUE,3/8/2021 13:03,R_3KBLVGHUWoqQZTq,,,,,anonymous,EN,41,Female,White,asking if tomatoes can be grown indoors in winter and how,Somewhat agree,Strongly agree,Strongly disagree,I am not sure but it seems right,they are asking if student discounts are offered for Raspberry Pis ,Somewhat agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,they are asking about bulk pricing because they need a new supplier,Somewhat agree,Strongly agree,Strongly disagree,I am not sure but it seems right,they want to buy a product but want to know the delivery times and when they would be charged for it.  asking if they are able to cancel an order if needed. ,Neither agree nor disagree,Strongly agree,Somewhat disagree,I am not sure but it seems right,i am being invited to a small party,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,asking if i can come to a party,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,being invited to a fundraiser party ,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,asking if i am available for a party,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,saying they were sorry the pet Spot died,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,saying they are sorry for the loss of my rabbit,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,saying they were sorry my pet died,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,saying they are sorry that my dog died,Somewhat agree,Strongly agree,Somewhat agree,I am a long time pet owner,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,84569
3/8/2021 13:13,3/8/2021 13:36,100,TRUE,3/8/2021 13:36,R_2fe0Sys5Yjjaci2,,,,,anonymous,EN,27,Female,Other,Drew is writing someone with questions about growing tomatoes indoors during winter. He asks about tomato types and also a grow lights.,Neither agree nor disagree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,Charlie is emailing someone to let them know he wants hims raspberry pies for research at Georgia Tech. He asks about student discounts for purchases.,Somewhat agree,Neither agree nor disagree,Somewhat disagree,I am not sure,"London emails some possible vendor's team about the products they offer. He asks about their pricing and other service details, and then apparently sends them a sample invoice from the current vendor they are considering moving on from.",Somewhat agree,Somewhat agree,Somewhat agree,I am not sure,"A biohacker is inquiring about crispr cas9, which is a gene editing thing, and he wants to buy a crispr product from them. Specifically, an 'advanced kit'. He also asks about the shipping process, any potential delays, timetables, etc.",Strongly agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,"Sage is inviting Alex to a sort of graduation party at his beach house. He tells Alex the timetable and the theme and tells him not to bother with any gifts, it's just a get-together party.",Strongly agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,"Bailey is sending an email to someone named Jules about her birthday party. She's telling him that she hopes he makes it, gives him the time and also asks him to bring along his brother if at all possible.",Strongly agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,Arden writes Riley about something called a Snowflake IPO. He also invites Riley to a fundraiser party and promises an exciting announcement. He gives Riley the location and says they're meeting on the rooftop of Ponce City Market.,Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Rory is emailing his mom to tell her and him and Catherine are having an anniversary party on a boat and his parents are invited. He gives them a brief description about what to expect and asks about their availability.,Strongly agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,"Quinn writes to Elliott to sympathize about Elliott's dog dying. He tells Elliott he's thinking about him, says he will fondly remember the memories spent with the dog and then says he'll share his own photos of memories with the dog on Google Photos.",Somewhat agree,Neither agree nor disagree,Somewhat agree,I am a long time pet owner,Dave emails Maddie to apologize about the passing of Maddie's pet rabbit. He regales her about some personal stories buying the rabbit food and then tells her to cherish the time she spent with the rabbit and gives her some general sympathy. he finishes by letting Maddie know she can call him any time.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,A guy is emailing Angie to commiserate with her about her cat Fluffy's death and reassure her that Fluffy lived a good life and he feels her pain.,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,I am a long time pet owner,"Jon is writing to Maddie to sympathize with her about the loss of her dog. He sympathizes, he empathizes and lets Maddie know he will be there if she needs anything coping with the loss.",Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,The following email was written by [name] with the help of a smart autocomplete system,29720
3/8/2021 13:16,3/8/2021 13:40,100,TRUE,3/8/2021 13:40,R_2ypi4370sFA1TjF,,,,,anonymous,EN,55,Female,White,Drew is emailing a gardening business to ask questions about container growing tomatoes.,Neither agree nor disagree,Somewhat agree,Strongly disagree,I know this is true,Charlie is emailing a company about student discounts.,Neither agree nor disagree,Strongly agree,Strongly disagree,I am not sure but it seems right,London wanted bulk pricing details on Stationary products for office products.  London is attaching a sample invoice showing the company's demands and pricing requirements.,Somewhat agree,Strongly disagree,Somewhat disagree,I know this is true,The author of the email has questions regarding the delivery timeline of a kit.  He also wants to know the cancellation and payment details.,Somewhat agree,Strongly agree,Strongly disagree,I am not sure but it seems right,Sage is inviting Alex to a rainforest themed party that is casual.  The party is to celebrate Sage's college graduation and Sage's is requesting no gift to be brought.,Strongly agree,Strongly agree,Strongly agree,I rarely invite people or receive invitations to parties,Bailey is inviting Jules and Jules's brother to Bailey's birthday party.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,This email was about an invite to the fundraiser completion party.  It gave the location of the event.,Strongly agree,Somewhat agree,Somewhat agree,I often invite people or receive invitations to parties,Rory wanted to invite his parents to his anniversary party.  He wanted to check his parents availability first before he firmed up the time.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Quinn is comforting Elliot over the passing of Elliot's pet Spot.  Quinn is going to share some photos of Spot with Elliott on Google Photos.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Dave is comforting Maddie on the passing of her rabbit.  He is offering emotional support anytime.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,John was expressing his sympathy to Angie regarding the passing of her cat fluffy.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon was comforting Maddie about the passing of her dog.  He was offering her support.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,38905
3/8/2021 15:06,3/8/2021 15:24,100,TRUE,3/8/2021 15:24,R_1QFvgXDQP8aNGGA,,,,,anonymous,EN,38,Female,White,"This is an email where someone is writing and asking for advice about indoor gardening, and specifically about growing tomatoes.",Somewhat agree,Strongly agree,Strongly disagree,I am not sure but it seems right,it's an email from a student who needs to buy something for a project and is hoping to get a student discount,Somewhat agree,Strongly agree,Strongly disagree,I am not sure but it seems right,This is an email from a business to a potential new supplier of office products inquiring about their pricing and possible available discounts.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I know this is true,it's an email from a potential buyer of a kit for amateur biological researchers asking some questions about the details of the purchase,Somewhat agree,Strongly agree,Strongly disagree,I am not sure but it seems right,in this email someone is inviting a person who appears to be a friend to their graduation party ,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,This is an email where someone is writing to invite someone they haven't spoken to in awhile to their birthday party.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,this is a business related email where a person is inviting someone who invested in their business to attend a function for that business ,Strongly agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,this is an email from a person to their parents inviting them to an anniversary party ,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,this is an email where someone is comforting someone else over the death of their pet,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,in this email someone is being comforted about the death of their pet rabbit,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,it's an email where someone is comforting a friend over the death of their cat,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,this is an email where one person is comforting another over the death of their dog,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,The following email was written by [name] with the help of a smart autocomplete system,32268
