StartDate,EndDate,Progress,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q134,Q138,Q140,Q85,Q224_1,Q224_2,Q224_3,Q227,Q252,Q253_1,Q253_2,Q253_3,Q230,Q256,Q257_1,Q257_2,Q257_3,Q231,Q260,Q261_1,Q261_2,Q261_3,Q232,Q268,Q269_1,Q269_2,Q269_3,Q228,Q272,Q273_1,Q273_2,Q273_3,Q235,Q276,Q277_1,Q277_2,Q277_3,Q236,Q280,Q281_1,Q281_2,Q281_3,Q237,Q292,Q293_1,Q293_2,Q293_3,Q229,Q296,Q297_1,Q297_2,Q297_3,Q239,Q300,Q301_1,Q301_2,Q301_3,Q240,Q304,Q305_1,Q305_2,Q305_3,Q241,Q178_1,Q178_2,Q178_3,Q178_4,Q178_5,Q242,RandomID
3/8/2021 7:28,3/8/2021 7:50,100,TRUE,3/8/2021 7:50,R_1femNef6MzoMkVP,,,,,anonymous,EN,30,Female,White,Drew wants to know how to grow tomatoes inside an apartment.,Somewhat disagree,Somewhat agree,Somewhat agree,I am not sure,A student wants to buy some Raspberry Pis from me and wants to know if there are student discounts.,Somewhat agree,Somewhat disagree,Strongly disagree,I am not sure but it seems right,A branch manager is looking for a stationary supplier and wants to know if my company will offer them bulk pricing.,Somewhat disagree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,Kyle is interested in buying some of my products for biohacking and wants to know about the buying process.,Somewhat agree,Strongly agree,Somewhat disagree,I am not sure but it seems right,Sage is inviting me to her college graduation party.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,"Bailey is inviting me to her birthday party. She knows I work late on weekends, and she wants me to bring my brother too.",Strongly agree,Strongly agree,Neither agree nor disagree,I rarely invite people or receive invitations to parties,Arden is inviting me to his fundraiser completion party since I invested in his project. There will be an announcement at the party.,Strongly agree,Strongly agree,Somewhat agree,I rarely invite people or receive invitations to parties,An invitation to my child's first anniversary party on a boat.,Strongly agree,Strongly agree,Neither agree nor disagree,I rarely invite people or receive invitations to parties,Consoling me about Spot dying and sharing a photo album with me.,Strongly agree,Strongly agree,Somewhat agree,I am a long time pet owner,Consoling me about my rabbit dying.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,John is consoling me about my cat Fluffy's death.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is consoling me about my dog dying.,Somewhat disagree,Somewhat agree,Somewhat disagree,I am a long time pet owner,Somewhat agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,The following email was written by {name},50409
3/8/2021 7:50,3/8/2021 8:02,100,TRUE,3/8/2021 8:02,R_bQuDfzsciLOjmgh,,,,,anonymous,EN,39,Female,Two or more ethnicities,the person in interested in growing tomatoes indoors,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,a student looking to but some products for a discount,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,I am not sure,the manager of a company looking for new suppliers,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,a customer has questions about purchasing some computer components ,Somewhat agree,Strongly agree,Somewhat agree,I am not sure,an invitation to a graduation party,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,it was a reminder about a birthday party coming up and an invitation to bring the persons brother.,Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,a social gathering to thank people that helped support a new business venture,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,an invitation to an anniversary party,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,a condolence letter about the loss of a pet from a friend,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,a condolence letter to a person who lost a pet rabbit,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,a condolence letter from a friend about the loss of a pet,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,it was a condolence letter to a person who lot their dog,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,The following email was written by {name},21049
3/8/2021 8:02,3/8/2021 8:11,100,TRUE,3/8/2021 8:11,R_zTnU1iVfZq7BfLb,,,,,anonymous,EN,31,Female,White,Someone wanting more information about growing tomatoes inside an apartment,Neither agree nor disagree,Strongly agree,Strongly disagree,I am not sure,student looking for student discount,Somewhat agree,Somewhat agree,Strongly disagree,I am not sure,Someone is looking to expand their business by selling items from a different vendor,Strongly agree,Strongly agree,Strongly disagree,I am not sure,a biohacker looking into the possibility of buying products,Somewhat agree,Somewhat agree,Somewhat agree,I am not sure,someone is throwing a graduation party and is inviting a friend,Strongly agree,Strongly agree,Strongly agree,I rarely invite people or receive invitations to parties,Wanting to invite a person and their brother to a party.,Strongly agree,Strongly agree,Somewhat agree,I rarely invite people or receive invitations to parties,Inviting someone to a party.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,They want them to come to their anniversary party. ,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,another one about the loss of a friends pet,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,their friends pet died,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Someone trying to console someone after the loss of a pet.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,telling them they are sorry for their loss,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The following email was written by {name},87162
3/8/2021 7:51,3/8/2021 8:13,100,TRUE,3/8/2021 8:13,R_1mFvrTR1938mxj6,,,,,anonymous,EN,66,Female,White,The email is from someone wanting to grow tomatoes inside an apartment.  The sender wanted information about the types of tomatoes suitable for that and light requirements.,Somewhat agree,Somewhat agree,Strongly disagree,I know this is true,The email was from a college student and was about the potential of a student discount on a particular product.,Somewhat agree,Somewhat agree,Strongly disagree,I know this is true,"This email is to a stationary product vendor.  Apparently, the sender's company has lost access to other vendors and are loooking for appropriate other channels.  They are interested in bulk pricing rates as well and will send the recipient a sample invoice so they can see their current needs and the current prices they have been paying.",Somewhat agree,Strongly agree,Somewhat disagree,I am not sure but it seems right,"The email is about a product that a potential customer would like to order from my company.  But before he places his order, the customer had some questions about payment, delivery time, and return policies.",Strongly agree,Strongly agree,Strongly disagree,I know this is true,This is an invitation to a casual (no gifts required!) graduation party.  Time and theme is provided in the email.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,"The email is an invitation to the recipient to an upcoming party the sender is having, with times and an extended invitation to the recipient's brother.",Strongly agree,Strongly agree,Somewhat disagree,I rarely invite people or receive invitations to parties,The email was from what seems to me to be a GoFundMe - type campaign and looked to be thanking an\n investor in their product.  The email alsoo invited the investor to a party celebrating the completion of the fundraising campaign.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I rarely invite people or receive invitations to parties,This email is an invitation to the sender's mother (and father) to attend a first anniversary party on their boat with just a small group of friends and family.  The email also asks about times that will work best for his mom and dad.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,"This email was a message of condolences and support to the sender's friend on the death of his dog, Spot.  The sender also mentioned sharing photos of what I would presume to be the dog with his friend.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"This is an email of condolences to the recipient on the loss of their pet rabbit, with some personal messages about the poor dead bunny.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"Another email of condolences for the loss of a belooved pet, with praise for how well the recipient cared for the kitty in his final days and a personal note of feeling of loss for the sender.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"Another email of condolences and comfrot for the loss of a dog.  Also, an expression of being available to the recipient if they need someone to talk to.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,The following email was written by {name},55209
3/8/2021 8:05,3/8/2021 8:16,100,TRUE,3/8/2021 8:16,R_3G2NV0pLmscCdWB,,,,,anonymous,EN,60,Male,White,Drew writes to a company and has a specific question about growing tomatoes in an apartment. ,Neither agree nor disagree,Strongly agree,Strongly disagree,I am not sure but it seems right,Charlie writes to ask about any student discounts available when purchasing some Raspberry PI microcomputers. ,Somewhat agree,Strongly agree,Strongly disagree,I am not sure but it seems right,London is an office manager looking for a new stationery products supplier and provides some detail on his company's needs. ,Somewhat agree,Strongly agree,Strongly disagree,I know this is true,"Kyle wants to buy a particular product from this company but has some questions on delivery time, payment and cancellation policies\.",Strongly agree,Strongly agree,Strongly disagree,I am not sure but it seems right,Sage is having a graduation party and is inviting Alex to attend. Sage includes details about the party and what Alex is expected to do. ,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,"Bailey would like Jules to attend their birthday party if they're available, and to bring their brother if possible. ",Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Arden is asking Riley to attend a business party and includes details on what to expect. ,Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Rory writes to their mother to ask her availability to attend Rory and their spouse's first anniversary party. ,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Quinn is writing to express their sympathy at the loss of Elliott's dog Spot. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"Dave is sorry that Maddie's rabbit died, and recalls some happy memories of their time together. ",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"John is sorry that Angie's cat Fluffy has died, and remembers good things about the pet. ",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon writes to share his sympathies with Maddie over the loss of her dog. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,The following email was written by {name},72958
3/8/2021 8:19,3/8/2021 8:29,100,TRUE,3/8/2021 8:29,R_2nHPLZuNxlZOpvH,,,,,anonymous,EN,30,Male,White,asking about growing tomatoes.,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,I know this is true,Question about Pie discounts,Somewhat agree,Neither agree nor disagree,Somewhat disagree,I know this is true,Stationary vendor prices/supply inquiry.,Somewhat agree,Neither agree nor disagree,Somewhat disagree,I know this is true,Crispr editing kit buying.,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,I am not sure,College celebration party invitation.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Invitation to birthday party.,Strongly agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,Invitation to fundraiser completion party.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,Invitation to anniversary,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,saying sorry about the death of my pet.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Consoling me about my rabbit dying.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Recognition of pet death/ caring thoughts.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Trying to let me know they were thinking about me and my recent loss.,Somewhat agree,Somewhat agree,Strongly agree,I am a long time pet owner,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,The following email was written by {name},28127
3/8/2021 8:10,3/8/2021 8:33,100,TRUE,3/8/2021 8:33,R_2vjH03JbAO3NSzP,,,,,anonymous,EN,54,Female,White,The sender wants information about growing tomatoes in their apartment.,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,I am not sure but it seems right,The sender wants to buy something from me and wonders about getting it at a discount.,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I am not sure,The manager at a company is looking to buy products from my company and they are inquiring about our pricing and selection. ,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I am not sure,The sender is interested in buying a kit that I sell and they want information about when they will be charged and how long it takes to ship.,Strongly agree,Strongly agree,Strongly disagree,I am not sure but it seems right,The sender is having a party because they are graduating and they want to invite me and let me know the theme and that there are no gifts expected.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,The sender is having a party and wants to give me details about the time and to extend the invitiation to my brother.,Strongly agree,Strongly agree,Strongly disagree,I often invite people or receive invitations to parties,I am being invited to a party by a company that I helped fundraise for now that they have gone public on the stock market. ,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,My son and his wife are planning on having a boat party and want to check on our availability before they set the timing. ,Strongly agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,My dog Spot died and Quinn wanted to send sympathy wishes and remind me of the good times my pet and I had together.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,My pet rabbit has passed away and the sender wants to let me know that they remember having good times together with him.,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,I am a long time pet owner,My cat Fluffy has died and the sender wanted to let me know that he was sorry and that he felt I had been a good loving pet owner.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,I have lost my dog and the sender wanted to let me know that they would extend condolences.,Somewhat agree,Strongly agree,Somewhat agree,I am a long time pet owner,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,The following email was written by {name},23812
3/8/2021 8:37,3/8/2021 8:50,100,TRUE,3/8/2021 8:50,R_2SBQkuk4n8uEEkh,,,,,anonymous,EN,54,Male,White,Inquiry about growing tomatoes.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,Inquiry about purchasing a product.,Somewhat agree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,Velocity is seeking a new supplier for stationary products.,Somewhat agree,Somewhat agree,Somewhat disagree,I know this is true,Showing interest in purchasing a product.,Strongly agree,Somewhat agree,Somewhat disagree,I know this is true,Invitation to a graduation party.,Strongly agree,Strongly agree,Somewhat disagree,I rarely invite people or receive invitations to parties,Invitation to a birthday party.,Somewhat agree,Somewhat agree,Somewhat disagree,I rarely invite people or receive invitations to parties,An invitation to a fundraiser completion party.,Strongly agree,Strongly agree,Somewhat disagree,I rarely invite people or receive invitations to parties,Invitation to an anniversary party.,Strongly agree,Strongly agree,Strongly disagree,I rarely invite people or receive invitations to parties,Showing sympathy for the loss of a pet.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Showing sympathy for the loss of a rabbit.,Strongly agree,Strongly agree,Somewhat agree,I am a long time pet owner,Showing sympathy for the loss of a cat.,Somewhat agree,Strongly agree,Strongly agree,I am a long time pet owner,Showing sympathy for the loss of a dog.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,The following email was written by {name},96576
3/8/2021 8:28,3/8/2021 8:53,100,TRUE,3/8/2021 8:53,R_24uUMJSfLqlgEdp,,,,,anonymous,EN,44,Male,Asian,Know how to grow tomatoes in winter.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure,Want to buy some Raspberry Pis,Somewhat agree,Neither agree nor disagree,Somewhat agree,I am not sure but it seems right,"The branch manager of Velocity, Inc.?€?s is going to appoint a new  stationery products vendor.",Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,He want to buy the ?€?Advanced Kit?€? marked at 799,Neither agree nor disagree,Somewhat agree,Somewhat agree,I am not sure,To celebrate his graduating,Somewhat agree,Somewhat agree,Somewhat agree,I rarely invite people or receive invitations to parties,Inviting his birthday party,Somewhat agree,Neither agree nor disagree,Somewhat agree,I rarely invite people or receive invitations to parties,Invite to buy the Snowflake IPO,Somewhat agree,Neither agree nor disagree,Somewhat agree,I sometimes invite people or receive invitations to parties,Inviting the party for his first anniversary,Somewhat agree,Somewhat agree,Somewhat agree,I rarely invite people or receive invitations to parties,Want to know me about Spot dieing.,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,I am a beginner pet owner,Share his memories of my pet rabbit.,Neither agree nor disagree,Somewhat agree,Somewhat agree,I am a beginner pet owner,Telling his sadness about my cat's death,Somewhat agree,Somewhat agree,Somewhat agree,I am a beginner pet owner,Tell me about his sadness on death of my dog,Somewhat agree,Neither agree nor disagree,Somewhat agree,I do not have a pet but often encounter one,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,The following email was written by {name},22339
3/8/2021 8:37,3/8/2021 8:56,100,TRUE,3/8/2021 8:56,R_WBt2G2OVTalKbe1,,,,,anonymous,EN,55,Female,White,Drew was looking at a website about growing tomatoes inside their apartment during the winter asking if there is a certain type of tomato that would be easier to grow and suggestions about growing in the light ,Strongly agree,Strongly agree,Strongly disagree,I know this is true,A student from Georgia Tech is wanting to buy some Raspberry  pies that they are working on a research in a class. Asking about discounts and reaching out for further information. ,Strongly agree,Strongly agree,Strongly disagree,I am not sure but it seems right,They are interested in the offering of the website. They will be needing services for office product needs.,Strongly agree,Strongly agree,Strongly disagree,I know this is true,"Kyle is interested in to explore the CRISPR Cas9 gene editing modules and since he came across the company website Kyle is impressed on the Documentary and the website catalog, wanting to buy the Advance Kit and wanting information regarding bulk orders and delivery. ",Strongly agree,Strongly agree,Strongly disagree,I am not sure but it seems right,Sage is celebrating graduating college and wants Alex to attend with close friends and family at the beach house at 8 pm. Doesn't want gifts just fun. ,Strongly agree,Strongly agree,Strongly agree,I sometimes invite people or receive invitations to parties,"Bailey is inviting Jules to their birthday party, they haven't seen eachother in 8 months. They also invited Jule's brother and the party is around 9 pm. ",Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,"Arden is inviting Riley to a fundraiser completion party and wanting to know if Riley bought in for the Snowflake IPO and wants to hear more about it. Also, hosting at a Ponce Market office and having it on the roof and wants Riley to join. ",Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Rory is inviting her mom and dad celebrating a Anniversary party to eat on a boat and to sail around also wanting to know if next Friday is okay. ,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Quinn is reaching out to Elliot about the passing of Spot. Encouraging Elliot about memories. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Dave is reaching out to Maddie regarding the loss of her Rabbit. Dave is encouraging her and wants her to contact him. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,John is reaching out to Angie about her cat passing away named Fluffy. He is encouraging her through this email. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is reaching out to Maddie about her dog passing away. He is there for Maddie if she ever wants to talk. ,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,The following email was written by {name},53364
3/8/2021 8:29,3/8/2021 8:59,100,TRUE,3/8/2021 8:59,R_1BP0EoW8sb8RPWt,,,,,anonymous,EN,29,Male,Asian,drew looking for tomatoes breed that grow in winter and easy to grow ,Strongly agree,Strongly agree,Somewhat disagree,I am not sure but it seems right,a student looking for raspberry pis for his research project and expect student discounts.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,a company writing to velocity inc requesting stationery product supply in monthly regular basis,Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,kyle looking to buy gene editing module advance kit which is available online.,Somewhat agree,Somewhat agree,Somewhat agree,I am not sure,alex organising a get together with college friends,Somewhat agree,Somewhat agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,bailey inviting his friend for his birthday party after 8 long months.,Strongly agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,snowflake company employee inviting an investor for the fundraiser completion party in their ponce city market office.,Strongly agree,Strongly agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,rory throwing aniviersary party and inviting her mum ,Somewhat agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,it is about condolences for a dead dog and the memory they shared with it. ,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,dave sending condolences to maddie about her dead pet,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,john writing to angie and enquire about her dead cat,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,condolenses to loss of dog ,Somewhat agree,Somewhat agree,Somewhat agree,I am a beginner pet owner,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,The following email was written by {name},66982
3/8/2021 8:44,3/8/2021 9:01,100,TRUE,3/8/2021 9:01,R_3hymn39F3tivc1m,,,,,anonymous,EN,36,Male,White,Wondering if you can grow tomatoes indoors.,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,I am not sure but it seems right,Charlie is looking for discount on raspberry pis for school.,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,They are looking for a new supplier and wondering about our pricing.,Strongly agree,Somewhat disagree,Strongly disagree,I know this is true,He wants to know shipping info on a product he is interested in ordering.,Somewhat agree,Neither agree nor disagree,Somewhat disagree,I am not sure but it seems right,being invited to a graduation party at a beachouse ,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,being invited to a birthday party,Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Being invited to a fundraiser completion party,Strongly agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,Being invited to a anniversary party and wondering my availability.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,My pet dog Spot died. Quinn is going to share google photos album,Somewhat agree,Strongly agree,Somewhat agree,I am a long time pet owner,the loss of my pet rabbit,Strongly agree,Strongly agree,Somewhat agree,I am a long time pet owner,My cat fluffy died and Angie is checking in on me.,Strongly agree,Strongly agree,Somewhat agree,I am a long time pet owner,Checking in on me after i loss my dog.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,The following email was written by {name},54896
3/8/2021 8:43,3/8/2021 9:02,100,TRUE,3/8/2021 9:02,R_2EGEkGUz4MDV2U8,,,,,anonymous,EN,61,Female,White,"Drew is asking a vendor is it's possible to grow tomatoes inside of an apartment in the winter, and asked if a grow light would be necessary and what variety of tomato might be easier to grow.",Somewhat agree,Strongly agree,Strongly disagree,I know this is true,A student at Georgia Tech is asking if any discounts are available on Raspberry Pis for a class research project.,Strongly agree,Somewhat agree,Strongly disagree,I know this is true,"The branch manager of Velocity, Inc is asking a vendor if they can offer bulk pricing as their previous supplier is shutting down. London offered a sample invoice from their previous supplier to offer an idea of their volume and pricing needs.",Strongly agree,Strongly agree,Somewhat disagree,I know this is true,"Kyle is writing a company to ask when a certain kit the company offers might be delivered, and if he'd be charged at the time of order or when it's delivered. He also asks if he can cancel the order if his needs change.",Somewhat agree,Strongly agree,Somewhat disagree,I am not sure but it seems right,Sage is inviting Alex to a graduation party at her beach house. She tells him not to bring a gift and that it will be a rain forest themed party.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,Bailey is asking Jules to a birthday party and says that Jules can bring her brother if he's free.,Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Arden is writing to invite Riley to a fundraiser completion party as Riley is an early investor in his company. ,Strongly agree,Strongly agree,Neither agree nor disagree,I sometimes invite people or receive invitations to parties,A son or daughter writing to ask if my husband and I can join them for a first anniversary party to take place on their boat next week. ,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,"Elliott's dog has passed away and Quinn is offering condolences, sharing a memory and offering to share an album of photos with Elliot.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Dave was writing to express his condolences to Maddie over the loss of her rabbit. He comforts her and shares a memory about the rabbit.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,"John is writing to offer his condolences to Angie over the loss of her cat. He shares a memory and offers supportive, comforting words.",Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Jon is expressing condolences to Maddie over the loss of her dog. He comforts her and tells her that he's available if she needs to talk.,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,The following email was written by {name},81790
3/8/2021 7:48,3/8/2021 9:11,100,TRUE,3/8/2021 9:11,R_2uNyvGpsFrvuIot,,,,,anonymous,EN,45,Female,Asian,Drew wants to know about farming. He asks about tomato farming.,Strongly agree,Somewhat agree,Somewhat agree,I know this is true,Charlie wants to buy few Raspberry Pis for Project.,Somewhat agree,Somewhat agree,Somewhat disagree,I am not sure but it seems right,"London branch manager of Velocity, INC.is looking for alternative supplier for stationary products",Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,Kyle is hobbyist biohacker and he interested in buying 'Advanced Kit' marked at 799.,Somewhat agree,Somewhat agree,Neither agree nor disagree,I am not sure but it seems right,Alex is inviting his friend Sage for rainforest themed party.,Strongly agree,Strongly agree,Somewhat agree,I often invite people or receive invitations to parties,Bailey is inviting Jules for his birthday party.,Strongly agree,Strongly agree,Somewhat disagree,I often invite people or receive invitations to parties,Arden invites Riley to fundraiser completion party.,Strongly agree,Strongly agree,Neither agree nor disagree,I rarely invite people or receive invitations to parties,Rory discusses with his mother about celebrating his first anniversary party.,Strongly agree,Strongly agree,Somewhat agree,I sometimes invite people or receive invitations to parties,Quinn expresses his concern towards Dave. He feels sorry for the death of his Spot.,Somewhat agree,Somewhat agree,Somewhat agree,I am a long time pet owner,Dave is feeling sorry to Maddie. He expresses his sadness about the rabbit.,Somewhat agree,Somewhat agree,Somewhat agree,I help look after pet(s) occasionaly,John feels sorry for the death of Angie's cat.,Strongly agree,Somewhat agree,Strongly agree,I am a long time pet owner,Jon is expressing his concern towards Maddie and feels sorry for the loss of her dog.,Somewhat agree,Strongly agree,Somewhat agree,I am a long time pet owner,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,The following email was written by {name},83972
3/8/2021 9:16,3/8/2021 9:23,100,TRUE,3/8/2021 9:23,R_xyZRkZ87EYgoLD3,,,,,anonymous,EN,47,Male,White,plant growing info,Neither agree nor disagree,Somewhat agree,Strongly disagree,I am not sure but it seems right,discounts for students,Somewhat agree,Somewhat agree,Strongly disagree,I am not sure but it seems right,bulk purchasing,Somewhat agree,Strongly agree,Strongly disagree,I am not sure,biohacker looking to explore the CRISPR,Strongly agree,Somewhat agree,Somewhat agree,I am not sure,graduation and invitation,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,invitation to a party,Somewhat agree,Somewhat agree,Somewhat disagree,I sometimes invite people or receive invitations to parties,purchase of snowflake IPO and invitation.,Strongly agree,Strongly agree,Strongly disagree,I sometimes invite people or receive invitations to parties,anniv party invitation,Somewhat agree,Somewhat agree,Strongly disagree,I sometimes invite people or receive invitations to parties,death of a dog,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,death of a friends pet rabbit,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,death of a cat,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,loss of dog,Strongly agree,Strongly agree,Strongly agree,I am a long time pet owner,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,The following email was written by {name},83711
